order_id,order_date,promised_date,carrier_id,delivery_date,delivered_late
2611,2024-10-30,2024-11-04,5,2024-11-04,False
2612,2024-06-14,2024-06-19,2,2024-06-19,False
2613,2024-11-06,2024-11-09,3,2024-11-09,False
2614,2024-03-08,2024-03-11,1,2024-03-14,True
2615,2024-03-28,2024-03-31,2,2024-03-31,False
2616,2024-08-04,2024-08-09,1,2024-08-12,True
2617,2024-01-01,2024-01-08,2,2024-01-09,True
2618,2024-05-14,2024-05-17,3,2024-05-17,False
2619,2024-07-03,2024-07-08,1,2024-07-08,False
2620,2024-12-16,2024-12-19,3,2024-12-19,False
2621,2024-05-19,2024-05-24,1,2024-05-24,False
2622,2024-04-15,2024-04-18,2,2024-04-18,False
2623,2024-05-12,2024-05-15,5,2024-05-15,False
2624,2024-04-17,2024-04-24,5,2024-04-24,False
2625,2024-06-26,2024-07-01,4,2024-07-01,False
2626,2024-10-24,2024-10-29,4,2024-10-29,False
2627,2024-12-23,2024-12-26,3,2024-12-26,False
2628,2024-12-24,2024-12-27,1,2024-12-27,False
2629,2024-05-25,2024-05-28,4,2024-05-28,False
2630,2024-03-14,2024-03-21,2,2024-03-21,False
2631,2024-04-17,2024-04-24,5,2024-04-24,False
2632,2024-05-01,2024-05-06,1,2024-05-06,False
2633,2024-01-17,2024-01-20,5,2024-01-20,False
2634,2024-07-14,2024-07-21,1,2024-07-24,True
2635,2024-11-22,2024-11-27,4,2024-11-27,False
2636,2024-11-13,2024-11-18,4,2024-11-21,True
2637,2024-10-23,2024-10-26,3,2024-10-26,False
2638,2024-09-08,2024-09-13,1,2024-09-13,False
2639,2024-04-28,2024-05-03,2,2024-05-03,False
2640,2024-06-10,2024-06-17,4,2024-06-19,True
2641,2024-07-16,2024-07-21,3,2024-07-21,False
2642,2024-02-14,2024-02-17,4,2024-02-17,False
2643,2024-11-09,2024-11-14,5,2024-11-15,True
2644,2024-06-27,2024-07-04,4,2024-07-04,False
2645,2024-02-13,2024-02-16,1,2024-02-16,False
2646,2024-09-27,2024-09-30,3,2024-09-30,False
2647,2024-03-18,2024-03-21,1,2024-03-21,False
2648,2024-11-21,2024-11-26,2,2024-11-26,False
2649,2024-06-26,2024-06-29,2,2024-06-29,False
2650,2024-12-22,2024-12-27,4,2024-12-31,True
2651,2024-01-03,2024-01-06,3,2024-01-06,False
2652,2024-08-01,2024-08-08,3,2024-08-08,False
2653,2024-12-07,2024-12-10,3,2024-12-10,False
2654,2024-03-14,2024-03-17,3,2024-03-17,False
2655,2024-02-20,2024-02-25,4,2024-02-25,False
2656,2024-03-07,2024-03-12,1,2024-03-12,False
2657,2024-11-27,2024-11-30,4,2024-11-30,False
2658,2024-04-02,2024-04-05,1,2024-04-05,False
2659,2024-06-24,2024-06-27,5,2024-06-27,False
2660,2024-05-24,2024-05-29,5,2024-05-29,False
2661,2024-01-07,2024-01-12,1,2024-01-12,False
2662,2024-09-25,2024-09-30,4,2024-09-30,False
2663,2024-11-17,2024-11-22,2,2024-11-22,False
2664,2024-01-04,2024-01-09,4,2024-01-09,False
2665,2024-05-17,2024-05-20,2,2024-05-20,False
2666,2024-08-18,2024-08-25,4,2024-08-25,False
2667,2024-03-28,2024-04-04,3,2024-04-04,False
2668,2024-01-17,2024-01-20,3,2024-01-20,False
2669,2024-02-21,2024-02-24,5,2024-02-24,False
2670,2024-05-13,2024-05-16,5,2024-05-16,False
2671,2024-07-29,2024-08-01,1,2024-08-01,False
2672,2024-11-20,2024-11-25,2,2024-11-26,True
2673,2024-08-06,2024-08-11,3,2024-08-11,False
2674,2024-07-23,2024-07-28,4,2024-07-28,False
2675,2024-07-29,2024-08-03,1,2024-08-03,False
2676,2024-10-03,2024-10-08,4,2024-10-08,False
2677,2024-01-24,2024-01-29,3,2024-01-29,False
2678,2024-01-04,2024-01-07,3,2024-01-07,False
2679,2024-05-31,2024-06-03,3,2024-06-03,False
2680,2024-09-15,2024-09-20,3,2024-09-20,False
2681,2024-11-19,2024-11-22,4,2024-11-22,False
2682,2024-12-22,2024-12-25,1,2024-12-25,False
2683,2024-06-16,2024-06-23,3,2024-06-23,False
2684,2024-06-24,2024-06-29,5,2024-07-01,True
2685,2024-11-05,2024-11-08,1,2024-11-08,False
2686,2024-10-17,2024-10-22,5,2024-10-22,False
2687,2024-02-25,2024-03-01,4,2024-03-01,False
2688,2024-04-17,2024-04-20,3,2024-04-20,False
2689,2024-10-22,2024-10-25,1,2024-10-25,False
2690,2024-11-19,2024-11-26,3,2024-11-26,False
2691,2024-10-28,2024-10-31,3,2024-10-31,False
2692,2024-11-29,2024-12-02,1,2024-12-02,False
2693,2024-05-20,2024-05-25,3,2024-05-25,False
2694,2024-06-03,2024-06-08,3,2024-06-08,False
2695,2024-09-18,2024-09-21,2,2024-09-21,False
2696,2024-09-29,2024-10-02,2,2024-10-02,False
2697,2024-08-19,2024-08-22,1,2024-08-22,False
2698,2024-08-28,2024-09-04,1,2024-09-08,True
2699,2024-12-20,2024-12-23,3,2024-12-23,False
2700,2024-12-02,2024-12-07,5,2024-12-07,False
2701,2024-09-14,2024-09-21,1,2024-09-21,False
2702,2024-09-05,2024-09-08,3,2024-09-08,False
2703,2024-03-17,2024-03-24,5,2024-03-27,True
2704,2024-06-28,2024-07-05,2,2024-07-05,False
2705,2024-03-06,2024-03-13,1,2024-03-17,True
2706,2024-11-03,2024-11-06,3,2024-11-06,False
2707,2024-12-13,2024-12-18,2,2024-12-20,True
2708,2024-06-19,2024-06-24,4,2024-06-24,False
2709,2024-01-22,2024-01-29,2,2024-02-02,True
2710,2024-04-16,2024-04-19,3,2024-04-19,False
2711,2024-11-18,2024-11-23,5,2024-11-24,True
2712,2024-08-14,2024-08-17,4,2024-08-17,False
2713,2024-08-03,2024-08-06,4,2024-08-06,False
2714,2024-03-09,2024-03-14,4,2024-03-14,False
2715,2024-03-24,2024-03-29,1,2024-03-29,False
2716,2024-04-12,2024-04-17,3,2024-04-17,False
2717,2024-02-08,2024-02-13,4,2024-02-13,False
2718,2024-01-13,2024-01-20,2,2024-01-20,False
2719,2024-10-23,2024-10-26,5,2024-10-26,False
2720,2024-11-08,2024-11-13,3,2024-11-13,False
2721,2024-06-29,2024-07-02,2,2024-07-02,False
2722,2024-09-24,2024-09-27,1,2024-09-27,False
2723,2024-01-13,2024-01-18,4,2024-01-18,False
2724,2024-04-29,2024-05-06,2,2024-05-06,False
2725,2024-12-18,2024-12-23,3,2024-12-23,False
2726,2024-02-26,2024-03-02,2,2024-03-05,True
2727,2024-02-09,2024-02-12,1,2024-02-12,False
2728,2024-12-01,2024-12-04,5,2024-12-04,False
2729,2024-05-07,2024-05-12,4,2024-05-12,False
2730,2024-06-21,2024-06-24,3,2024-06-24,False
2731,2024-02-04,2024-02-07,4,2024-02-07,False
2732,2024-09-15,2024-09-20,4,2024-09-20,False
2733,2024-01-05,2024-01-08,4,2024-01-08,False
2734,2024-08-05,2024-08-08,2,2024-08-08,False
2735,2024-01-11,2024-01-16,2,2024-01-16,False
2736,2024-11-22,2024-11-27,5,2024-11-27,False
2737,2024-04-26,2024-05-03,1,2024-05-03,False
2738,2024-07-02,2024-07-07,3,2024-07-07,False
2739,2024-12-27,2025-01-01,2,2025-01-01,False
2740,2024-04-25,2024-05-02,4,2024-05-02,False
2741,2024-06-10,2024-06-15,1,2024-06-18,True
2742,2024-03-07,2024-03-10,3,2024-03-11,True
2743,2024-07-18,2024-07-21,3,2024-07-21,False
2744,2024-01-31,2024-02-05,3,2024-02-05,False
2745,2024-03-15,2024-03-20,3,2024-03-20,False
2746,2024-08-24,2024-08-29,5,2024-09-02,True
2747,2024-11-22,2024-11-27,3,2024-11-27,False
2748,2024-03-06,2024-03-11,1,2024-03-11,False
2749,2024-03-10,2024-03-17,2,2024-03-17,False
2750,2024-10-23,2024-10-28,1,2024-10-28,False
2751,2024-01-20,2024-01-23,4,2024-01-23,False
2752,2024-08-13,2024-08-20,5,2024-08-24,True
2753,2024-07-17,2024-07-20,5,2024-07-24,True
2754,2024-02-08,2024-02-13,4,2024-02-13,False
2755,2024-05-24,2024-05-31,1,2024-05-31,False
2756,2024-02-14,2024-02-19,1,2024-02-19,False
2757,2024-11-21,2024-11-26,4,2024-11-26,False
2758,2024-03-31,2024-04-05,3,2024-04-09,True
2759,2024-08-25,2024-08-28,3,2024-08-28,False
2760,2024-03-10,2024-03-13,2,2024-03-16,True
2761,2024-06-14,2024-06-19,1,2024-06-19,False
2762,2024-05-09,2024-05-14,1,2024-05-14,False
2763,2024-08-01,2024-08-06,4,2024-08-08,True
2764,2024-12-05,2024-12-08,4,2024-12-08,False
2765,2024-03-29,2024-04-03,3,2024-04-03,False
2766,2024-11-30,2024-12-05,1,2024-12-05,False
2767,2024-09-08,2024-09-13,1,2024-09-13,False
2768,2024-12-14,2024-12-19,5,2024-12-22,True
2769,2024-03-12,2024-03-17,2,2024-03-20,True
2770,2024-06-13,2024-06-18,2,2024-06-19,True
2771,2024-02-18,2024-02-23,3,2024-02-23,False
2772,2024-02-21,2024-02-28,1,2024-02-28,False
2773,2024-10-15,2024-10-18,5,2024-10-18,False
2774,2024-10-04,2024-10-11,1,2024-10-11,False
2775,2024-04-23,2024-04-26,4,2024-04-26,False
2776,2024-08-26,2024-08-29,3,2024-08-29,False
2777,2024-05-12,2024-05-19,2,2024-05-19,False
2778,2024-09-30,2024-10-03,1,2024-10-03,False
2779,2024-06-14,2024-06-19,3,2024-06-21,True
2780,2024-10-19,2024-10-26,2,2024-10-26,False
2781,2024-08-30,2024-09-06,1,2024-09-06,False
2782,2024-11-15,2024-11-22,5,2024-11-22,False
2783,2024-05-17,2024-05-20,3,2024-05-20,False
2784,2024-03-19,2024-03-24,1,2024-03-24,False
2785,2024-06-18,2024-06-21,2,2024-06-21,False
2786,2024-05-02,2024-05-07,2,2024-05-07,False
2787,2024-06-24,2024-07-01,5,2024-07-01,False
2788,2024-10-26,2024-10-29,3,2024-10-30,True
2789,2024-03-22,2024-03-27,3,2024-03-27,False
2790,2024-03-27,2024-04-01,1,2024-04-01,False
2791,2024-08-12,2024-08-17,2,2024-08-17,False
2792,2024-01-16,2024-01-23,2,2024-01-23,False
2793,2024-11-05,2024-11-08,5,2024-11-08,False
2794,2024-12-23,2024-12-28,5,2024-12-29,True
2795,2024-06-11,2024-06-18,3,2024-06-18,False
2796,2024-04-07,2024-04-12,2,2024-04-12,False
2797,2024-06-04,2024-06-07,1,2024-06-07,False
2798,2024-01-02,2024-01-07,4,2024-01-07,False
2799,2024-12-15,2024-12-18,1,2024-12-18,False
2800,2024-06-17,2024-06-20,5,2024-06-20,False
2801,2024-11-10,2024-11-17,1,2024-11-17,False
2802,2024-11-20,2024-11-25,2,2024-11-25,False
2803,2024-04-01,2024-04-08,3,2024-04-08,False
2804,2024-06-29,2024-07-06,4,2024-07-06,False
2805,2024-08-18,2024-08-23,3,2024-08-23,False
2806,2024-10-27,2024-10-30,4,2024-10-30,False
2807,2024-05-27,2024-06-01,4,2024-06-01,False
2808,2024-10-06,2024-10-09,2,2024-10-09,False
2809,2024-07-07,2024-07-14,2,2024-07-14,False
2810,2024-12-12,2024-12-15,5,2024-12-15,False
2811,2024-12-15,2024-12-18,5,2024-12-20,True
2812,2024-11-09,2024-11-14,4,2024-11-14,False
2813,2024-05-07,2024-05-10,5,2024-05-14,True
2814,2024-01-07,2024-01-10,2,2024-01-10,False
2815,2024-02-16,2024-02-21,5,2024-02-21,False
2816,2024-02-22,2024-02-25,4,2024-02-25,False
2817,2024-07-05,2024-07-08,3,2024-07-08,False
2818,2024-02-07,2024-02-10,1,2024-02-13,True
2819,2024-08-13,2024-08-18,5,2024-08-18,False
2820,2024-02-22,2024-02-27,2,2024-02-27,False
2821,2024-08-11,2024-08-16,3,2024-08-16,False
2822,2024-06-02,2024-06-07,2,2024-06-07,False
2823,2024-02-17,2024-02-20,5,2024-02-20,False
2824,2024-12-16,2024-12-23,4,2024-12-23,False
2825,2024-05-26,2024-05-29,1,2024-05-29,False
2826,2024-03-04,2024-03-09,1,2024-03-09,False
2827,2024-12-14,2024-12-21,3,2024-12-21,False
2828,2024-06-30,2024-07-07,1,2024-07-08,True
2829,2024-05-04,2024-05-07,4,2024-05-07,False
2830,2024-06-27,2024-06-30,2,2024-06-30,False
2831,2024-02-08,2024-02-13,4,2024-02-14,True
2832,2024-09-16,2024-09-19,3,2024-09-19,False
2833,2024-01-03,2024-01-10,3,2024-01-10,False
2834,2024-03-04,2024-03-09,1,2024-03-09,False
2835,2024-01-29,2024-02-03,4,2024-02-03,False
2836,2024-01-11,2024-01-14,2,2024-01-16,True
2837,2024-04-06,2024-04-11,4,2024-04-11,False
2838,2024-12-23,2024-12-28,2,2024-12-28,False
2839,2024-07-21,2024-07-28,2,2024-07-28,False
2840,2024-01-21,2024-01-24,4,2024-01-24,False
2841,2024-02-08,2024-02-11,5,2024-02-13,True
2842,2024-08-10,2024-08-13,4,2024-08-13,False
2843,2024-04-11,2024-04-14,2,2024-04-14,False
2844,2024-02-15,2024-02-20,3,2024-02-20,False
2845,2024-03-06,2024-03-13,3,2024-03-13,False
2846,2024-03-31,2024-04-03,1,2024-04-03,False
2847,2024-06-12,2024-06-19,3,2024-06-19,False
2848,2024-04-20,2024-04-23,5,2024-04-23,False
2849,2024-12-03,2024-12-06,2,2024-12-06,False
2850,2024-05-02,2024-05-05,4,2024-05-05,False
2851,2024-07-11,2024-07-14,4,2024-07-14,False
2852,2024-04-08,2024-04-15,5,2024-04-15,False
2853,2024-10-17,2024-10-20,3,2024-10-20,False
2854,2024-06-07,2024-06-12,2,2024-06-12,False
2855,2024-04-12,2024-04-17,3,2024-04-18,True
2856,2024-10-07,2024-10-14,1,2024-10-16,True
2857,2024-02-12,2024-02-15,3,2024-02-15,False
2858,2024-03-24,2024-03-27,1,2024-03-27,False
2859,2024-07-09,2024-07-12,4,2024-07-12,False
2860,2024-02-20,2024-02-25,2,2024-02-25,False
2861,2024-07-28,2024-07-31,1,2024-07-31,False
2862,2024-05-05,2024-05-12,3,2024-05-12,False
2863,2024-03-09,2024-03-14,3,2024-03-14,False
2864,2024-09-21,2024-09-26,4,2024-09-26,False
2865,2024-09-14,2024-09-19,5,2024-09-19,False
2866,2024-07-06,2024-07-09,5,2024-07-09,False
2867,2024-08-17,2024-08-22,3,2024-08-22,False
2868,2024-07-07,2024-07-14,5,2024-07-15,True
2869,2024-01-10,2024-01-17,2,2024-01-18,True
2870,2024-04-23,2024-04-30,5,2024-04-30,False
2871,2024-03-16,2024-03-23,2,2024-03-23,False
2872,2024-06-12,2024-06-15,3,2024-06-19,True
2873,2024-03-25,2024-03-28,3,2024-03-28,False
2874,2024-02-18,2024-02-21,3,2024-02-21,False
2875,2024-11-21,2024-11-24,4,2024-11-24,False
2876,2024-06-25,2024-06-28,5,2024-06-28,False
2877,2024-08-05,2024-08-10,1,2024-08-10,False
2878,2024-07-07,2024-07-12,1,2024-07-12,False
2879,2024-12-11,2024-12-18,3,2024-12-21,True
2880,2024-08-17,2024-08-22,5,2024-08-22,False
2881,2024-09-11,2024-09-18,2,2024-09-21,True
2882,2024-08-23,2024-08-26,1,2024-08-26,False
2883,2024-01-26,2024-01-29,3,2024-01-29,False
2884,2024-03-12,2024-03-17,1,2024-03-17,False
2885,2024-09-17,2024-09-20,1,2024-09-22,True
2886,2024-09-10,2024-09-13,1,2024-09-13,False
2887,2024-09-27,2024-09-30,3,2024-09-30,False
2888,2024-05-02,2024-05-05,3,2024-05-05,False
2889,2024-05-23,2024-05-28,4,2024-05-28,False
2890,2024-09-13,2024-09-18,4,2024-09-18,False
2891,2024-05-23,2024-05-28,4,2024-05-28,False
2892,2024-09-15,2024-09-20,1,2024-09-21,True
2893,2024-02-16,2024-02-19,5,2024-02-20,True
2894,2024-12-16,2024-12-19,3,2024-12-19,False
2895,2024-01-13,2024-01-16,4,2024-01-16,False
2896,2024-07-26,2024-07-29,5,2024-07-29,False
2897,2024-11-06,2024-11-11,4,2024-11-11,False
2898,2024-08-22,2024-08-27,4,2024-08-27,False
2899,2024-05-28,2024-06-02,5,2024-06-03,True
2900,2024-11-17,2024-11-20,4,2024-11-20,False
2901,2024-06-03,2024-06-08,1,2024-06-08,False
2902,2024-06-14,2024-06-19,1,2024-06-19,False
2903,2024-03-30,2024-04-04,1,2024-04-06,True
2904,2024-07-04,2024-07-09,2,2024-07-10,True
2905,2024-11-13,2024-11-18,4,2024-11-18,False
2906,2024-12-23,2024-12-28,2,2024-12-29,True
2907,2024-06-22,2024-06-27,3,2024-06-27,False
2908,2024-08-04,2024-08-07,5,2024-08-07,False
2909,2024-09-20,2024-09-25,3,2024-09-26,True
2910,2024-04-06,2024-04-09,2,2024-04-10,True
2911,2024-04-26,2024-04-29,1,2024-04-29,False
2912,2024-07-17,2024-07-24,4,2024-07-24,False
2913,2024-11-15,2024-11-22,4,2024-11-22,False
2914,2024-01-21,2024-01-24,1,2024-01-24,False
2915,2024-07-18,2024-07-23,4,2024-07-23,False
2916,2024-12-06,2024-12-09,5,2024-12-13,True
2917,2024-09-04,2024-09-09,5,2024-09-09,False
2918,2024-10-02,2024-10-09,5,2024-10-10,True
2919,2024-09-20,2024-09-27,3,2024-10-01,True
2920,2024-02-27,2024-03-03,1,2024-03-03,False
2921,2024-10-28,2024-10-31,5,2024-10-31,False
2922,2024-01-31,2024-02-05,2,2024-02-05,False
2923,2024-09-05,2024-09-08,5,2024-09-08,False
2924,2024-04-02,2024-04-09,3,2024-04-09,False
2925,2024-09-21,2024-09-28,2,2024-09-28,False
2926,2024-09-27,2024-10-02,1,2024-10-02,False
2927,2024-04-03,2024-04-06,1,2024-04-06,False
2928,2024-06-02,2024-06-05,5,2024-06-05,False
2929,2024-10-11,2024-10-14,2,2024-10-15,True
2930,2024-03-20,2024-03-27,2,2024-03-27,False
2931,2024-10-18,2024-10-23,5,2024-10-23,False
2932,2024-03-24,2024-03-27,5,2024-03-28,True
2933,2024-12-30,2025-01-04,4,2025-01-04,False
2934,2024-02-06,2024-02-13,4,2024-02-13,False
2935,2024-12-07,2024-12-10,5,2024-12-13,True
2936,2024-11-22,2024-11-29,3,2024-11-29,False
2937,2024-08-19,2024-08-26,4,2024-08-26,False
2938,2024-04-02,2024-04-09,5,2024-04-09,False
2939,2024-12-01,2024-12-04,2,2024-12-04,False
2940,2024-04-11,2024-04-14,4,2024-04-14,False
2941,2024-06-14,2024-06-17,3,2024-06-18,True
2942,2024-06-07,2024-06-10,1,2024-06-10,False
2943,2024-01-14,2024-01-17,2,2024-01-17,False
2944,2024-08-12,2024-08-17,3,2024-08-17,False
2945,2024-03-13,2024-03-18,3,2024-03-18,False
2946,2024-09-05,2024-09-12,3,2024-09-12,False
2947,2024-03-31,2024-04-03,2,2024-04-06,True
2948,2024-08-03,2024-08-08,3,2024-08-09,True
2949,2024-03-30,2024-04-04,1,2024-04-04,False
2950,2024-01-29,2024-02-03,4,2024-02-03,False
2951,2024-10-31,2024-11-07,2,2024-11-07,False
2952,2024-08-07,2024-08-12,3,2024-08-12,False
2953,2024-11-23,2024-11-30,5,2024-11-30,False
2954,2024-08-02,2024-08-05,4,2024-08-08,True
2955,2024-08-08,2024-08-13,2,2024-08-15,True
2956,2024-02-11,2024-02-14,5,2024-02-18,True
2957,2024-05-14,2024-05-17,5,2024-05-19,True
2958,2024-02-11,2024-02-14,3,2024-02-14,False
2959,2024-06-12,2024-06-15,2,2024-06-17,True
2960,2024-12-26,2024-12-29,3,2025-01-02,True
2961,2024-10-09,2024-10-12,1,2024-10-12,False
2962,2024-02-27,2024-03-01,5,2024-03-01,False
2963,2024-10-28,2024-11-04,1,2024-11-04,False
2964,2024-11-17,2024-11-20,3,2024-11-20,False
2965,2024-01-25,2024-01-30,4,2024-01-30,False
2966,2024-03-13,2024-03-16,5,2024-03-16,False
2967,2024-05-08,2024-05-15,4,2024-05-18,True
2968,2024-03-27,2024-04-03,2,2024-04-07,True
2969,2024-11-25,2024-11-30,5,2024-11-30,False
2970,2024-06-01,2024-06-06,1,2024-06-06,False
2971,2024-06-30,2024-07-03,4,2024-07-03,False
2972,2024-05-04,2024-05-11,2,2024-05-15,True
2973,2024-03-07,2024-03-14,5,2024-03-14,False
2974,2024-01-06,2024-01-13,2,2024-01-13,False
2975,2024-05-04,2024-05-09,1,2024-05-09,False
2976,2024-11-09,2024-11-12,5,2024-11-14,True
2977,2024-11-21,2024-11-28,2,2024-11-28,False
2978,2024-02-22,2024-02-25,3,2024-02-25,False
2979,2024-03-06,2024-03-11,5,2024-03-11,False
2980,2024-11-09,2024-11-12,5,2024-11-14,True
2981,2024-03-22,2024-03-29,5,2024-03-29,False
2982,2024-03-27,2024-03-30,5,2024-03-31,True
2983,2024-01-02,2024-01-05,3,2024-01-05,False
2984,2024-07-22,2024-07-27,1,2024-07-27,False
2985,2024-05-29,2024-06-03,3,2024-06-03,False
2986,2024-10-19,2024-10-24,3,2024-10-24,False
2987,2024-04-12,2024-04-15,2,2024-04-15,False
2988,2024-01-24,2024-01-27,4,2024-01-30,True
2989,2024-07-30,2024-08-04,4,2024-08-04,False
2990,2024-03-05,2024-03-12,2,2024-03-12,False
2991,2024-07-27,2024-08-03,3,2024-08-04,True
2992,2024-09-07,2024-09-12,2,2024-09-12,False
2993,2024-04-26,2024-05-03,5,2024-05-03,False
2994,2024-04-25,2024-04-30,2,2024-04-30,False
2995,2024-08-24,2024-08-29,2,2024-08-29,False
2996,2024-04-14,2024-04-19,5,2024-04-19,False
2997,2024-09-15,2024-09-20,4,2024-09-24,True
2998,2024-02-15,2024-02-20,5,2024-02-20,False
2999,2024-11-06,2024-11-11,1,2024-11-11,False
3000,2024-11-26,2024-11-29,2,2024-11-29,False
3001,2024-08-03,2024-08-06,2,2024-08-06,False
3002,2024-10-27,2024-10-30,4,2024-10-30,False
3003,2024-11-28,2024-12-03,3,2024-12-03,False
3004,2024-01-24,2024-01-27,5,2024-01-27,False
3005,2024-02-04,2024-02-07,3,2024-02-07,False
3006,2024-01-24,2024-01-29,1,2024-01-29,False
3007,2024-01-28,2024-02-02,5,2024-02-03,True
3008,2024-01-16,2024-01-21,1,2024-01-21,False
3009,2024-02-28,2024-03-04,1,2024-03-04,False
3010,2024-08-30,2024-09-06,1,2024-09-06,False
3011,2024-07-25,2024-08-01,5,2024-08-03,True
3012,2024-09-27,2024-10-04,5,2024-10-07,True
3013,2024-09-05,2024-09-10,4,2024-09-10,False
3014,2024-09-23,2024-09-26,2,2024-09-26,False
3015,2024-07-11,2024-07-18,3,2024-07-18,False
3016,2024-11-30,2024-12-03,3,2024-12-03,False
3017,2024-08-05,2024-08-08,1,2024-08-08,False
3018,2024-04-24,2024-04-29,5,2024-04-29,False
3019,2024-03-08,2024-03-11,5,2024-03-14,True
3020,2024-10-25,2024-11-01,1,2024-11-01,False
3021,2024-11-20,2024-11-25,2,2024-11-25,False
3022,2024-03-15,2024-03-20,3,2024-03-20,False
3023,2024-04-12,2024-04-17,4,2024-04-17,False
3024,2024-10-23,2024-10-28,2,2024-10-28,False
3025,2024-06-26,2024-06-29,5,2024-06-29,False
3026,2024-08-02,2024-08-07,1,2024-08-07,False
3027,2024-11-10,2024-11-15,3,2024-11-17,True
3028,2024-02-08,2024-02-13,1,2024-02-13,False
3029,2024-09-15,2024-09-20,5,2024-09-20,False
3030,2024-07-22,2024-07-25,1,2024-07-25,False
3031,2024-01-07,2024-01-10,3,2024-01-10,False
3032,2024-02-18,2024-02-21,1,2024-02-21,False
3033,2024-01-26,2024-01-29,3,2024-01-29,False
3034,2024-06-09,2024-06-16,1,2024-06-16,False
3035,2024-12-22,2024-12-29,1,2024-12-29,False
3036,2024-06-24,2024-06-27,3,2024-06-27,False
3037,2024-03-19,2024-03-24,1,2024-03-24,False
3038,2024-01-02,2024-01-07,2,2024-01-11,True
3039,2024-05-11,2024-05-14,4,2024-05-14,False
3040,2024-10-02,2024-10-05,2,2024-10-05,False
3041,2024-04-26,2024-05-03,4,2024-05-03,False
3042,2024-06-12,2024-06-17,2,2024-06-21,True
3043,2024-10-14,2024-10-21,4,2024-10-21,False
3044,2024-01-28,2024-01-31,1,2024-01-31,False
3045,2024-11-28,2024-12-03,3,2024-12-03,False
3046,2024-01-01,2024-01-04,3,2024-01-04,False
3047,2024-07-06,2024-07-09,5,2024-07-13,True
3048,2024-02-25,2024-03-01,4,2024-03-01,False
3049,2024-02-04,2024-02-07,5,2024-02-10,True
3050,2024-04-21,2024-04-24,5,2024-04-24,False
3051,2024-10-12,2024-10-15,4,2024-10-15,False
3052,2024-11-05,2024-11-08,3,2024-11-08,False
3053,2024-02-05,2024-02-10,4,2024-02-10,False
3054,2024-08-04,2024-08-09,1,2024-08-09,False
3055,2024-03-20,2024-03-23,5,2024-03-23,False
3056,2024-11-09,2024-11-12,5,2024-11-14,True
3057,2024-03-23,2024-03-26,4,2024-03-26,False
3058,2024-03-05,2024-03-10,5,2024-03-14,True
3059,2024-11-20,2024-11-23,3,2024-11-23,False
3060,2024-05-07,2024-05-12,5,2024-05-12,False
3061,2024-11-02,2024-11-05,4,2024-11-05,False
3062,2024-01-22,2024-01-25,3,2024-01-25,False
3063,2024-08-03,2024-08-10,3,2024-08-10,False
3064,2024-04-16,2024-04-21,5,2024-04-22,True
3065,2024-04-18,2024-04-21,4,2024-04-21,False
3066,2024-12-22,2024-12-29,5,2024-12-29,False
3067,2024-06-29,2024-07-04,1,2024-07-07,True
3068,2024-12-21,2024-12-28,1,2024-12-28,False
3069,2024-06-12,2024-06-17,3,2024-06-17,False
3070,2024-03-08,2024-03-13,5,2024-03-13,False
3071,2024-10-18,2024-10-25,1,2024-10-25,False
3072,2024-06-28,2024-07-01,2,2024-07-01,False
3073,2024-06-29,2024-07-04,1,2024-07-04,False
3074,2024-06-17,2024-06-22,5,2024-06-22,False
3075,2024-01-22,2024-01-25,5,2024-01-25,False
3076,2024-03-06,2024-03-09,1,2024-03-09,False
3077,2024-01-21,2024-01-24,5,2024-01-24,False
3078,2024-04-09,2024-04-14,5,2024-04-17,True
3079,2024-10-26,2024-10-31,2,2024-10-31,False
3080,2024-04-12,2024-04-17,3,2024-04-17,False
3081,2024-02-16,2024-02-19,5,2024-02-19,False
3082,2024-02-08,2024-02-13,4,2024-02-13,False
3083,2024-10-11,2024-10-18,3,2024-10-18,False
3084,2024-11-05,2024-11-08,3,2024-11-08,False
3085,2024-03-30,2024-04-04,4,2024-04-04,False
3086,2024-03-25,2024-03-30,1,2024-03-30,False
3087,2024-09-29,2024-10-04,2,2024-10-04,False
3088,2024-12-01,2024-12-06,5,2024-12-06,False
3089,2024-07-06,2024-07-13,1,2024-07-13,False
3090,2024-06-07,2024-06-10,4,2024-06-13,True
3091,2024-08-30,2024-09-06,2,2024-09-06,False
3092,2024-03-13,2024-03-16,2,2024-03-16,False
3093,2024-02-18,2024-02-21,2,2024-02-24,True
3094,2024-04-10,2024-04-13,4,2024-04-13,False
3095,2024-01-02,2024-01-07,1,2024-01-07,False
3096,2024-08-31,2024-09-05,5,2024-09-05,False
3097,2024-06-24,2024-06-27,2,2024-06-27,False
3098,2024-08-25,2024-08-28,2,2024-08-28,False
3099,2024-02-28,2024-03-06,1,2024-03-06,False
3100,2024-12-18,2024-12-25,2,2024-12-29,True
3101,2024-04-08,2024-04-13,2,2024-04-13,False
3102,2024-12-24,2024-12-29,4,2024-12-29,False
3103,2024-01-02,2024-01-07,3,2024-01-07,False
3104,2024-08-30,2024-09-02,1,2024-09-02,False
3105,2024-10-23,2024-10-30,1,2024-10-30,False
3106,2024-07-29,2024-08-01,1,2024-08-01,False
3107,2024-05-02,2024-05-07,4,2024-05-07,False
3108,2024-08-16,2024-08-19,4,2024-08-19,False
