order_id,region,carrier_name,sla_days,delivered_late
1512,Sudeste,RápidoX,3,False
1513,Sudeste,RápidoX,3,False
1514,Sudeste,EntregaJá,3,False
1515,Sul,EntregaJá,7,False
1516,Nordeste,RápidoX,3,False
1517,Sul,RápidoX,5,False
1518,Sul,TransLog,3,False
1519,Sul,SulCargo,3,False
1520,Nordeste,TransLog,3,False
1521,Norte,RápidoX,3,False
1522,Centro-Oeste,SulCargo,5,False
1523,Sudeste,RápidoX,7,False
1524,Sul,TransLog,3,False
1525,Sul,TransLog,5,False
1526,Sudeste,TransLog,5,True
1527,Sudeste,SulCargo,7,True
1528,Centro-Oeste,BrasilExpress,5,False
1529,Sudeste,BrasilExpress,5,False
1530,Sudeste,RápidoX,5,False
1531,Sudeste,SulCargo,7,False
1532,Centro-Oeste,EntregaJá,3,False
1533,Nordeste,BrasilExpress,5,True
1534,Sudeste,SulCargo,7,False
1535,Sudeste,SulCargo,5,False
1536,Sul,BrasilExpress,5,True
1537,Sudeste,SulCargo,5,False
1538,Sudeste,SulCargo,3,False
1539,Sudeste,BrasilExpress,5,False
1540,Sul,TransLog,5,False
1541,Sudeste,RápidoX,5,True
1542,Sul,EntregaJá,5,False
1543,Sudeste,RápidoX,7,False
1544,Sul,TransLog,3,False
1545,Sudeste,TransLog,5,False
1546,Nordeste,SulCargo,5,True
1547,Sudeste,RápidoX,5,False
1548,Centro-Oeste,TransLog,3,True
1549,Sudeste,RápidoX,5,False
1550,Nordeste,TransLog,7,False
1551,Nordeste,EntregaJá,5,False
1552,Nordeste,TransLog,7,False
1553,Sudeste,RápidoX,7,False
1554,Nordeste,SulCargo,3,False
1555,Sudeste,RápidoX,3,True
1556,Sudeste,BrasilExpress,7,False
1557,Sudeste,RápidoX,7,False
1558,Sul,EntregaJá,3,False
1559,Sudeste,EntregaJá,3,False
1560,Sudeste,EntregaJá,3,True
1561,Sudeste,TransLog,7,False
1562,Sul,EntregaJá,3,False
1563,Nordeste,RápidoX,5,True
1564,Sul,SulCargo,7,False
1565,Centro-Oeste,EntregaJá,3,False
1566,Sudeste,RápidoX,5,False
1567,Sudeste,TransLog,3,True
1568,Sudeste,TransLog,7,False
1569,Sudeste,SulCargo,3,True
1570,Nordeste,SulCargo,5,False
1571,Nordeste,RápidoX,5,False
1572,Sul,SulCargo,3,False
1573,Norte,SulCargo,3,True
1574,Norte,TransLog,5,False
1575,Sudeste,RápidoX,3,False
1576,Sudeste,SulCargo,7,True
1577,Sul,RápidoX,7,False
1578,Norte,EntregaJá,5,False
1579,Sul,TransLog,5,False
1580,Sudeste,TransLog,5,False
1581,Sul,TransLog,7,False
1582,Centro-Oeste,BrasilExpress,5,False
1583,Sudeste,RápidoX,3,False
1584,Sudeste,EntregaJá,3,True
1585,Nordeste,SulCargo,5,False
1586,Nordeste,EntregaJá,5,True
1587,Sudeste,RápidoX,5,False
1588,Nordeste,TransLog,3,False
1589,Centro-Oeste,BrasilExpress,5,False
1590,Centro-Oeste,RápidoX,3,False
1591,Centro-Oeste,RápidoX,3,True
1592,Sudeste,SulCargo,5,False
1593,Nordeste,EntregaJá,3,False
1594,Centro-Oeste,EntregaJá,5,False
1595,Sul,SulCargo,3,False
1596,Centro-Oeste,BrasilExpress,5,False
1597,Sudeste,TransLog,5,True
1598,Sul,TransLog,3,False
1599,Nordeste,BrasilExpress,3,True
1600,Sudeste,SulCargo,7,True
1601,Sudeste,RápidoX,5,False
1602,Nordeste,EntregaJá,5,False
1603,Sul,RápidoX,3,False
1604,Nordeste,EntregaJá,5,False
1605,Sudeste,RápidoX,5,False
1606,Sudeste,SulCargo,5,False
1607,Sudeste,SulCargo,5,False
1608,Sudeste,BrasilExpress,3,False
1609,Sudeste,RápidoX,3,False
1610,Sudeste,RápidoX,7,False
1611,Centro-Oeste,BrasilExpress,7,False
1612,Sudeste,BrasilExpress,3,False
1613,Nordeste,SulCargo,5,False
1614,Sudeste,SulCargo,3,False
1615,Nordeste,RápidoX,3,False
1616,Sudeste,SulCargo,3,True
1617,Norte,SulCargo,3,True
1618,Sul,RápidoX,5,False
1619,Sul,BrasilExpress,5,False
1620,Sudeste,RápidoX,3,False
1621,Nordeste,TransLog,3,False
1622,Nordeste,RápidoX,7,True
1623,Nordeste,TransLog,3,False
1624,Sul,RápidoX,5,False
1625,Nordeste,TransLog,3,False
1626,Sul,TransLog,5,False
1627,Sudeste,RápidoX,3,False
1628,Sul,SulCargo,3,False
1629,Sul,EntregaJá,3,False
1630,Centro-Oeste,SulCargo,3,False
1631,Sudeste,TransLog,5,True
1632,Norte,RápidoX,5,False
1633,Sudeste,RápidoX,3,False
1634,Sudeste,RápidoX,3,False
1635,Centro-Oeste,RápidoX,5,True
1636,Sudeste,EntregaJá,5,False
1637,Centro-Oeste,BrasilExpress,7,False
1638,Centro-Oeste,TransLog,5,False
1639,Sul,EntregaJá,5,False
1640,Sudeste,SulCargo,5,False
1641,Sudeste,BrasilExpress,7,False
1642,Sudeste,BrasilExpress,7,False
1643,Sudeste,RápidoX,3,False
1644,Sudeste,EntregaJá,3,True
1645,Nordeste,SulCargo,3,False
1646,Sudeste,RápidoX,5,False
1647,Norte,RápidoX,5,False
1648,Sul,TransLog,5,False
1649,Sul,BrasilExpress,3,False
1650,Sul,SulCargo,5,False
1651,Sudeste,BrasilExpress,7,False
1652,Sul,EntregaJá,3,False
1653,Sudeste,TransLog,5,False
1654,Sul,RápidoX,5,True
1655,Centro-Oeste,TransLog,7,False
1656,Sudeste,RápidoX,7,True
1657,Sudeste,TransLog,5,False
1658,Sudeste,RápidoX,5,False
1659,Centro-Oeste,BrasilExpress,7,False
1660,Nordeste,BrasilExpress,5,False
1661,Sul,BrasilExpress,3,False
1662,Nordeste,BrasilExpress,5,False
1663,Nordeste,TransLog,3,False
1664,Sul,RápidoX,3,False
1665,Sul,BrasilExpress,7,False
1666,Sul,TransLog,5,False
1667,Nordeste,RápidoX,5,True
1668,Centro-Oeste,TransLog,3,False
1669,Sudeste,BrasilExpress,3,False
1670,Centro-Oeste,EntregaJá,3,True
1671,Sudeste,TransLog,3,False
1672,Sudeste,BrasilExpress,5,False
1673,Sul,SulCargo,3,True
1674,Sul,RápidoX,5,True
1675,Sul,BrasilExpress,3,False
1676,Sudeste,SulCargo,7,True
1677,Sul,TransLog,3,False
1678,Sul,TransLog,3,False
1679,Nordeste,SulCargo,3,True
1680,Centro-Oeste,SulCargo,5,False
1681,Sudeste,RápidoX,5,False
1682,Sul,TransLog,5,False
1683,Sudeste,SulCargo,5,False
1684,Norte,EntregaJá,3,False
1685,Sudeste,EntregaJá,5,True
1686,Sudeste,SulCargo,5,False
1687,Sul,RápidoX,3,False
1688,Sudeste,TransLog,3,False
1689,Norte,EntregaJá,3,False
1690,Nordeste,SulCargo,3,False
1691,Sudeste,SulCargo,5,False
1692,Nordeste,BrasilExpress,3,False
1693,Norte,SulCargo,3,True
1694,Nordeste,RápidoX,3,False
1695,Nordeste,EntregaJá,7,False
1696,Nordeste,BrasilExpress,7,False
1697,Sudeste,EntregaJá,3,False
1698,Sudeste,EntregaJá,3,False
1699,Sudeste,RápidoX,3,False
1700,Nordeste,SulCargo,5,False
1701,Sudeste,RápidoX,3,True
1702,Sul,SulCargo,5,True
1703,Centro-Oeste,BrasilExpress,5,False
1704,Sudeste,RápidoX,7,False
1705,Sul,RápidoX,3,True
1706,Sudeste,TransLog,7,False
1707,Nordeste,RápidoX,5,False
1708,Sul,TransLog,3,False
1709,Nordeste,SulCargo,3,True
1710,Sul,SulCargo,3,False
1711,Sudeste,SulCargo,3,True
1712,Sudeste,TransLog,3,False
1713,Sudeste,SulCargo,5,False
1714,Sudeste,EntregaJá,5,True
1715,Sudeste,RápidoX,7,False
1716,Norte,TransLog,3,False
1717,Sudeste,SulCargo,7,True
1718,Norte,EntregaJá,3,False
1719,Nordeste,RápidoX,5,False
1720,Norte,RápidoX,3,True
1721,Centro-Oeste,SulCargo,3,True
1722,Centro-Oeste,EntregaJá,7,True
1723,Centro-Oeste,TransLog,3,False
1724,Sudeste,SulCargo,5,False
1725,Sudeste,RápidoX,5,True
1726,Sul,RápidoX,5,True
1727,Nordeste,RápidoX,5,False
1728,Sudeste,SulCargo,5,False
1729,Sudeste,BrasilExpress,3,False
1730,Sudeste,BrasilExpress,5,False
1731,Sudeste,BrasilExpress,7,True
1732,Sul,EntregaJá,3,False
1733,Sudeste,SulCargo,3,False
1734,Sudeste,RápidoX,5,False
1735,Sudeste,EntregaJá,5,False
1736,Sul,BrasilExpress,5,False
1737,Sul,TransLog,3,False
1738,Sudeste,EntregaJá,5,False
1739,Sul,EntregaJá,3,False
1740,Sudeste,SulCargo,5,False
1741,Sul,EntregaJá,5,False
1742,Sul,SulCargo,3,False
1743,Sudeste,TransLog,5,False
1744,Nordeste,RápidoX,7,True
1745,Sudeste,RápidoX,5,False
1746,Sudeste,BrasilExpress,7,False
1747,Sul,BrasilExpress,5,False
1748,Nordeste,TransLog,5,False
1749,Sudeste,RápidoX,3,False
1750,Centro-Oeste,BrasilExpress,3,False
1751,Sul,EntregaJá,3,True
1752,Sudeste,SulCargo,5,True
1753,Sudeste,BrasilExpress,7,False
1754,Centro-Oeste,TransLog,3,False
1755,Sudeste,RápidoX,5,True
1756,Norte,TransLog,5,True
1757,Centro-Oeste,SulCargo,5,True
1758,Sudeste,SulCargo,3,False
1759,Sul,TransLog,5,False
1760,Sudeste,BrasilExpress,3,True
1761,Norte,BrasilExpress,3,False
1762,Sul,RápidoX,7,False
1763,Norte,RápidoX,3,False
1764,Sudeste,EntregaJá,3,False
1765,Sudeste,EntregaJá,7,False
1766,Sudeste,RápidoX,3,True
1767,Sul,EntregaJá,5,False
1768,Sudeste,TransLog,3,False
1769,Sudeste,BrasilExpress,3,False
1770,Centro-Oeste,EntregaJá,3,False
1771,Sudeste,EntregaJá,3,False
1772,Sudeste,TransLog,5,False
1773,Sudeste,SulCargo,5,False
1774,Sudeste,RápidoX,5,True
1775,Sudeste,TransLog,7,False
1776,Norte,SulCargo,3,False
1777,Sudeste,TransLog,5,False
1778,Sul,BrasilExpress,5,False
1779,Sudeste,TransLog,7,False
1780,Sul,TransLog,3,False
1781,Sudeste,BrasilExpress,5,False
1782,Sudeste,RápidoX,7,False
1783,Sudeste,SulCargo,3,False
1784,Sudeste,EntregaJá,7,True
1785,Sudeste,RápidoX,3,False
1786,Centro-Oeste,TransLog,5,False
1787,Norte,EntregaJá,7,False
1788,Norte,BrasilExpress,5,False
1789,Sul,RápidoX,5,False
1790,Sudeste,SulCargo,3,True
1791,Sudeste,RápidoX,7,False
1792,Sudeste,RápidoX,5,False
1793,Sudeste,EntregaJá,3,True
1794,Sudeste,BrasilExpress,5,False
1795,Sudeste,BrasilExpress,5,False
1796,Sudeste,RápidoX,3,False
1797,Sudeste,BrasilExpress,3,False
1798,Sudeste,EntregaJá,3,False
1799,Sul,EntregaJá,5,False
1800,Centro-Oeste,SulCargo,5,True
1801,Sul,BrasilExpress,5,True
1802,Sudeste,SulCargo,7,False
1803,Sudeste,TransLog,7,False
1804,Sudeste,EntregaJá,5,True
1805,Centro-Oeste,RápidoX,3,True
1806,Centro-Oeste,EntregaJá,5,False
1807,Sul,TransLog,5,False
1808,Sudeste,RápidoX,5,False
1809,Nordeste,BrasilExpress,5,False
1810,Sul,BrasilExpress,3,True
1811,Sudeste,EntregaJá,7,False
1812,Nordeste,RápidoX,3,False
1813,Sul,RápidoX,5,False
1814,Sudeste,SulCargo,3,False
1815,Sul,TransLog,7,False
1816,Sul,BrasilExpress,3,False
1817,Norte,EntregaJá,3,True
1818,Sudeste,RápidoX,3,False
1819,Sudeste,BrasilExpress,3,False
1820,Sul,EntregaJá,3,False
1821,Norte,BrasilExpress,5,False
1822,Sul,EntregaJá,5,False
1823,Sudeste,BrasilExpress,3,False
1824,Sudeste,SulCargo,3,False
1825,Sul,TransLog,7,False
1826,Sudeste,BrasilExpress,5,False
1827,Sul,TransLog,5,False
1828,Sudeste,BrasilExpress,5,False
1829,Sul,RápidoX,3,False
1830,Sul,SulCargo,3,False
1831,Sudeste,SulCargo,3,False
1832,Nordeste,TransLog,7,False
1833,Sul,RápidoX,7,False
1834,Centro-Oeste,EntregaJá,5,False
1835,Sudeste,SulCargo,3,False
1836,Sudeste,RápidoX,3,False
1837,Nordeste,RápidoX,3,False
1838,Sul,TransLog,5,False
1839,Norte,RápidoX,3,False
1840,Sudeste,RápidoX,7,False
1841,Nordeste,EntregaJá,3,False
1842,Sudeste,TransLog,7,True
1843,Sudeste,TransLog,5,False
1844,Sudeste,RápidoX,5,False
1845,Sudeste,EntregaJá,5,False
1846,Nordeste,BrasilExpress,5,False
1847,Centro-Oeste,SulCargo,5,False
1848,Sudeste,TransLog,5,True
1849,Sul,EntregaJá,5,False
1850,Centro-Oeste,EntregaJá,7,False
1851,Centro-Oeste,RápidoX,5,True
1852,Centro-Oeste,SulCargo,5,False
1853,Sul,TransLog,7,False
1854,Sudeste,BrasilExpress,3,False
1855,Sudeste,RápidoX,3,False
1856,Nordeste,TransLog,5,False
1857,Centro-Oeste,TransLog,5,False
1858,Sudeste,EntregaJá,7,False
1859,Norte,SulCargo,5,True
1860,Sudeste,BrasilExpress,5,True
1861,Sul,SulCargo,5,False
1862,Nordeste,EntregaJá,3,True
1863,Sul,BrasilExpress,5,False
1864,Sudeste,BrasilExpress,7,False
1865,Sudeste,RápidoX,3,True
1866,Sudeste,BrasilExpress,5,False
1867,Sudeste,TransLog,5,False
1868,Centro-Oeste,SulCargo,3,False
1869,Sudeste,SulCargo,3,False
1870,Sul,RápidoX,7,False
1871,Norte,BrasilExpress,3,False
1872,Sudeste,EntregaJá,3,False
1873,Nordeste,TransLog,3,False
1874,Nordeste,RápidoX,5,False
1875,Nordeste,BrasilExpress,5,False
1876,Nordeste,EntregaJá,5,False
1877,Sudeste,BrasilExpress,3,False
1878,Sudeste,RápidoX,7,False
1879,Nordeste,EntregaJá,3,True
1880,Sudeste,EntregaJá,3,False
1881,Sul,EntregaJá,5,False
1882,Sudeste,EntregaJá,3,True
1883,Nordeste,BrasilExpress,7,False
1884,Centro-Oeste,EntregaJá,7,False
1885,Nordeste,BrasilExpress,3,False
1886,Norte,EntregaJá,7,False
1887,Sudeste,EntregaJá,5,False
1888,Nordeste,RápidoX,7,False
1889,Sudeste,BrasilExpress,3,False
1890,Sudeste,BrasilExpress,5,False
1891,Nordeste,SulCargo,3,False
1892,Nordeste,RápidoX,7,False
1893,Sul,BrasilExpress,3,False
1894,Sul,RápidoX,5,False
1895,Sudeste,RápidoX,3,False
1896,Sudeste,RápidoX,3,False
1897,Nordeste,TransLog,5,False
1898,Sul,BrasilExpress,7,False
1899,Nordeste,RápidoX,5,True
1900,Sudeste,TransLog,7,False
1901,Sul,TransLog,3,False
1902,Sul,EntregaJá,5,False
1903,Sul,EntregaJá,5,False
1904,Sudeste,BrasilExpress,3,False
1905,Sul,EntregaJá,5,False
1906,Sul,BrasilExpress,5,False
1907,Sul,TransLog,5,False
1908,Sudeste,TransLog,5,False
1909,Sul,BrasilExpress,5,True
1910,Norte,EntregaJá,3,False
1911,Sul,EntregaJá,3,False
1912,Sul,BrasilExpress,5,False
1913,Sudeste,SulCargo,3,False
1914,Nordeste,EntregaJá,3,False
1915,Sudeste,RápidoX,5,False
1916,Sul,EntregaJá,5,False
1917,Sul,SulCargo,3,False
1918,Norte,TransLog,5,False
1919,Sudeste,TransLog,5,False
1920,Sudeste,TransLog,3,False
1921,Sudeste,EntregaJá,5,False
1922,Nordeste,TransLog,5,False
1923,Sudeste,SulCargo,5,True
1924,Sudeste,SulCargo,5,False
1925,Sudeste,EntregaJá,3,False
1926,Sul,RápidoX,5,False
1927,Sudeste,EntregaJá,3,False
1928,Nordeste,TransLog,7,False
1929,Sudeste,EntregaJá,7,False
1930,Sul,SulCargo,5,False
1931,Sudeste,EntregaJá,3,False
1932,Sul,EntregaJá,3,False
1933,Sudeste,RápidoX,3,True
1934,Sul,SulCargo,5,False
1935,Sul,BrasilExpress,3,False
1936,Centro-Oeste,BrasilExpress,5,False
1937,Sudeste,SulCargo,3,True
1938,Sul,BrasilExpress,7,True
1939,Sudeste,TransLog,3,False
1940,Nordeste,BrasilExpress,7,False
1941,Nordeste,TransLog,7,False
1942,Sul,SulCargo,5,False
1943,Sudeste,BrasilExpress,5,False
1944,Sudeste,BrasilExpress,5,False
1945,Sudeste,TransLog,5,False
1946,Sudeste,TransLog,3,False
1947,Sul,EntregaJá,3,False
1948,Sul,RápidoX,5,False
1949,Centro-Oeste,BrasilExpress,5,False
1950,Sudeste,RápidoX,5,True
1951,Sul,RápidoX,3,False
1952,Sul,BrasilExpress,3,False
1953,Centro-Oeste,TransLog,3,False
1954,Sudeste,EntregaJá,3,False
1955,Centro-Oeste,SulCargo,3,False
1956,Centro-Oeste,BrasilExpress,3,False
1957,Norte,BrasilExpress,3,False
1958,Nordeste,SulCargo,7,False
1959,Sudeste,RápidoX,3,False
1960,Nordeste,EntregaJá,5,False
1961,Sudeste,RápidoX,3,False
1962,Sudeste,SulCargo,7,False
1963,Sul,SulCargo,5,False
1964,Norte,EntregaJá,3,True
1965,Sudeste,SulCargo,5,False
1966,Sudeste,SulCargo,3,False
1967,Sudeste,EntregaJá,5,False
1968,Sudeste,BrasilExpress,3,True
1969,Sul,RápidoX,7,False
1970,Nordeste,BrasilExpress,5,False
1971,Sul,BrasilExpress,3,False
1972,Sul,RápidoX,5,False
1973,Centro-Oeste,BrasilExpress,3,False
1974,Sudeste,EntregaJá,7,False
1975,Sudeste,RápidoX,5,False
1976,Norte,TransLog,5,False
1977,Sudeste,BrasilExpress,3,False
1978,Sudeste,SulCargo,7,False
1979,Sul,RápidoX,5,True
1980,Nordeste,TransLog,3,False
1981,Norte,SulCargo,3,False
1982,Norte,TransLog,3,False
1983,Sudeste,BrasilExpress,7,False
1984,Nordeste,SulCargo,3,False
1985,Sudeste,BrasilExpress,5,False
1986,Centro-Oeste,SulCargo,3,True
1987,Nordeste,RápidoX,3,False
1988,Sudeste,EntregaJá,5,False
1989,Sul,EntregaJá,7,True
1990,Norte,TransLog,5,True
1991,Sudeste,SulCargo,7,False
1992,Nordeste,BrasilExpress,5,False
1993,Centro-Oeste,RápidoX,3,True
1994,Sudeste,RápidoX,3,False
1995,Sul,RápidoX,5,False
1996,Sudeste,EntregaJá,7,True
1997,Sul,BrasilExpress,7,False
1998,Sudeste,RápidoX,3,False
1999,Sudeste,RápidoX,3,True
2000,Sudeste,TransLog,3,False
2001,Sudeste,SulCargo,7,True
2002,Sudeste,SulCargo,7,True
2003,Norte,SulCargo,5,False
2004,Sul,TransLog,3,False
2005,Sul,EntregaJá,5,True
2006,Sul,TransLog,5,False
2007,Sudeste,RápidoX,3,False
2008,Sudeste,BrasilExpress,5,False
2009,Sudeste,RápidoX,3,False
2010,Norte,RápidoX,3,False
2011,Sudeste,BrasilExpress,7,False
2012,Nordeste,SulCargo,5,False
2013,Sul,TransLog,5,False
2014,Sudeste,EntregaJá,5,False
2015,Sudeste,RápidoX,3,True
2016,Sudeste,RápidoX,5,False
2017,Centro-Oeste,EntregaJá,5,False
2018,Sudeste,TransLog,5,False
2019,Nordeste,RápidoX,5,False
2020,Sudeste,EntregaJá,3,False
2021,Sudeste,RápidoX,3,False
2022,Sudeste,SulCargo,5,False
2023,Sudeste,SulCargo,3,False
2024,Nordeste,RápidoX,5,False
2025,Nordeste,RápidoX,3,False
2026,Centro-Oeste,SulCargo,3,False
2027,Sul,RápidoX,3,False
2028,Sudeste,TransLog,7,False
2029,Sudeste,TransLog,3,False
2030,Sudeste,BrasilExpress,5,False
2031,Sudeste,TransLog,5,False
2032,Sudeste,RápidoX,3,False
2033,Sudeste,RápidoX,5,False
2034,Sudeste,EntregaJá,5,True
2035,Sul,TransLog,5,False
2036,Centro-Oeste,SulCargo,7,False
2037,Sudeste,SulCargo,3,False
2038,Nordeste,BrasilExpress,3,False
2039,Sudeste,EntregaJá,7,False
2040,Sudeste,SulCargo,3,False
2041,Nordeste,BrasilExpress,5,False
2042,Sudeste,TransLog,5,False
2043,Nordeste,EntregaJá,3,True
2044,Sudeste,EntregaJá,5,False
2045,Sudeste,RápidoX,3,False
2046,Centro-Oeste,TransLog,3,False
2047,Nordeste,EntregaJá,3,True
2048,Sudeste,BrasilExpress,7,False
2049,Nordeste,SulCargo,3,False
2050,Sudeste,TransLog,5,False
2051,Sudeste,TransLog,7,False
2052,Centro-Oeste,EntregaJá,5,False
2053,Sudeste,EntregaJá,5,False
2054,Sudeste,EntregaJá,5,False
2055,Sudeste,BrasilExpress,3,False
2056,Sul,RápidoX,5,False
2057,Nordeste,EntregaJá,5,False
2058,Sudeste,RápidoX,7,True
2059,Sudeste,RápidoX,7,False
2060,Sudeste,TransLog,7,False
2061,Sudeste,SulCargo,7,False
2062,Sul,SulCargo,5,True
2063,Norte,BrasilExpress,5,True
2064,Sudeste,BrasilExpress,7,False
2065,Sudeste,SulCargo,3,False
2066,Sudeste,SulCargo,7,True
2067,Sudeste,TransLog,5,False
2068,Sudeste,TransLog,5,False
2069,Sudeste,SulCargo,5,False
2070,Sul,EntregaJá,7,False
2071,Sul,EntregaJá,3,True
2072,Sudeste,TransLog,5,True
2073,Sudeste,RápidoX,5,True
2074,Centro-Oeste,SulCargo,3,True
2075,Sudeste,BrasilExpress,5,True
2076,Nordeste,EntregaJá,5,True
2077,Nordeste,RápidoX,5,False
2078,Sudeste,EntregaJá,3,True
2079,Norte,RápidoX,5,False
2080,Nordeste,SulCargo,5,False
2081,Norte,SulCargo,5,False
2082,Sul,SulCargo,3,True
2083,Sul,TransLog,7,False
2084,Nordeste,RápidoX,5,False
2085,Nordeste,BrasilExpress,5,False
2086,Sudeste,BrasilExpress,5,False
2087,Sudeste,SulCargo,3,False
2088,Sudeste,BrasilExpress,5,False
2089,Sudeste,EntregaJá,5,False
2090,Sul,RápidoX,5,False
2091,Nordeste,RápidoX,5,False
2092,Sudeste,RápidoX,5,False
2093,Centro-Oeste,EntregaJá,3,False
2094,Nordeste,TransLog,5,True
2095,Sudeste,EntregaJá,3,False
2096,Sul,RápidoX,3,False
2097,Centro-Oeste,RápidoX,7,False
2098,Sudeste,RápidoX,5,False
2099,Centro-Oeste,BrasilExpress,5,False
2100,Sudeste,TransLog,5,False
2101,Centro-Oeste,EntregaJá,7,False
2102,Nordeste,RápidoX,5,True
2103,Sudeste,SulCargo,5,False
2104,Norte,TransLog,3,False
2105,Sul,SulCargo,7,False
2106,Centro-Oeste,TransLog,7,False
2107,Nordeste,RápidoX,7,True
2108,Sudeste,TransLog,3,True
2109,Sudeste,TransLog,3,False
2110,Sudeste,RápidoX,3,False
2111,Centro-Oeste,SulCargo,3,False
2112,Sul,SulCargo,7,False
2113,Sul,BrasilExpress,3,False
2114,Norte,SulCargo,3,True
2115,Sudeste,SulCargo,3,False
2116,Norte,TransLog,3,False
2117,Nordeste,BrasilExpress,3,False
2118,Sudeste,RápidoX,5,False
2119,Sudeste,RápidoX,5,True
2120,Nordeste,EntregaJá,3,False
2121,Sudeste,BrasilExpress,5,False
2122,Sudeste,TransLog,5,False
2123,Sul,EntregaJá,3,False
2124,Sudeste,EntregaJá,5,True
2125,Sul,RápidoX,5,False
2126,Nordeste,SulCargo,5,True
2127,Nordeste,TransLog,5,False
2128,Nordeste,BrasilExpress,3,False
2129,Sudeste,EntregaJá,7,False
2130,Centro-Oeste,TransLog,7,False
2131,Sudeste,RápidoX,7,False
2132,Nordeste,EntregaJá,3,True
2133,Norte,EntregaJá,7,True
2134,Nordeste,RápidoX,7,False
2135,Sul,RápidoX,7,False
2136,Sul,RápidoX,3,True
2137,Nordeste,TransLog,5,False
2138,Sudeste,TransLog,7,False
2139,Sudeste,TransLog,5,False
2140,Sudeste,SulCargo,5,True
2141,Nordeste,EntregaJá,7,True
2142,Sul,TransLog,5,False
2143,Nordeste,SulCargo,5,False
2144,Sudeste,EntregaJá,5,False
2145,Sul,TransLog,7,True
2146,Sudeste,RápidoX,3,True
2147,Sul,BrasilExpress,5,False
2148,Sudeste,TransLog,5,False
2149,Centro-Oeste,BrasilExpress,5,False
2150,Centro-Oeste,TransLog,5,False
2151,Nordeste,RápidoX,7,False
2152,Nordeste,BrasilExpress,7,True
2153,Nordeste,SulCargo,3,False
2154,Norte,RápidoX,5,False
2155,Sudeste,BrasilExpress,3,False
2156,Nordeste,BrasilExpress,3,False
2157,Sul,RápidoX,5,False
2158,Sudeste,RápidoX,7,True
2159,Sudeste,RápidoX,7,False
2160,Sudeste,EntregaJá,3,True
2161,Sudeste,SulCargo,3,False
2162,Centro-Oeste,TransLog,5,False
2163,Sul,BrasilExpress,5,False
2164,Centro-Oeste,TransLog,3,False
2165,Sudeste,RápidoX,7,False
2166,Sudeste,SulCargo,7,True
2167,Sul,SulCargo,5,False
2168,Sul,EntregaJá,7,True
2169,Centro-Oeste,RápidoX,3,False
2170,Sudeste,BrasilExpress,5,False
2171,Nordeste,EntregaJá,5,False
2172,Sul,RápidoX,3,True
2173,Sudeste,EntregaJá,7,False
2174,Nordeste,TransLog,5,False
2175,Sudeste,RápidoX,5,False
2176,Sudeste,BrasilExpress,3,True
2177,Sul,BrasilExpress,3,False
2178,Sul,RápidoX,3,False
2179,Nordeste,EntregaJá,5,True
2180,Nordeste,SulCargo,5,False
2181,Centro-Oeste,RápidoX,3,False
2182,Nordeste,BrasilExpress,5,False
2183,Centro-Oeste,TransLog,5,False
2184,Nordeste,BrasilExpress,5,False
2185,Sudeste,SulCargo,5,False
2186,Sudeste,BrasilExpress,7,True
2187,Centro-Oeste,SulCargo,5,False
2188,Sudeste,RápidoX,5,True
2189,Nordeste,BrasilExpress,3,False
2190,Norte,EntregaJá,3,False
2191,Sudeste,EntregaJá,3,False
2192,Sudeste,BrasilExpress,5,False
2193,Sul,BrasilExpress,3,False
2194,Sudeste,TransLog,3,False
2195,Nordeste,BrasilExpress,5,False
2196,Sul,TransLog,3,False
2197,Sudeste,TransLog,3,False
2198,Sudeste,TransLog,3,False
2199,Sul,TransLog,5,False
2200,Sudeste,RápidoX,3,False
2201,Sudeste,EntregaJá,5,False
2202,Sudeste,TransLog,5,False
2203,Centro-Oeste,EntregaJá,5,False
2204,Centro-Oeste,TransLog,5,False
2205,Sudeste,EntregaJá,7,False
2206,Nordeste,BrasilExpress,3,True
2207,Sudeste,BrasilExpress,3,False
2208,Sul,EntregaJá,3,False
2209,Sudeste,TransLog,3,False
2210,Sudeste,RápidoX,3,True
2211,Sudeste,EntregaJá,3,False
2212,Nordeste,SulCargo,5,False
2213,Sudeste,RápidoX,5,True
2214,Norte,SulCargo,3,True
2215,Sul,EntregaJá,5,False
2216,Norte,TransLog,3,False
2217,Sudeste,SulCargo,3,True
2218,Centro-Oeste,EntregaJá,5,True
2219,Sudeste,RápidoX,3,False
2220,Centro-Oeste,TransLog,3,False
2221,Sudeste,SulCargo,5,False
2222,Centro-Oeste,EntregaJá,7,False
2223,Sul,TransLog,5,False
2224,Nordeste,TransLog,3,False
2225,Sul,BrasilExpress,7,False
2226,Centro-Oeste,TransLog,5,False
2227,Sudeste,EntregaJá,5,False
2228,Sudeste,RápidoX,7,False
2229,Nordeste,BrasilExpress,5,False
2230,Sul,EntregaJá,3,False
2231,Sudeste,EntregaJá,5,False
2232,Sudeste,EntregaJá,5,False
2233,Sul,SulCargo,5,False
2234,Nordeste,SulCargo,5,False
2235,Sudeste,RápidoX,7,False
2236,Nordeste,EntregaJá,7,False
2237,Sudeste,SulCargo,7,False
2238,Sudeste,SulCargo,7,False
2239,Norte,SulCargo,7,True
2240,Sul,RápidoX,3,False
2241,Sul,RápidoX,3,False
2242,Nordeste,EntregaJá,5,False
